material_id;topo_class;sub_class;cross_type
mp-28308;trivial*;LCEBR†;
mp-2840;trivial*;LCEBR†;
mp-28577;trivial*;LCEBR†;
mp-28651;SM*;ESFD†;Point
mp-28716;trivial*;LCEBR†;
mp-28719;trivial*;LCEBR†;
mp-28997;SM*;ES†;Plane
mp-29244;trivial*;LCEBR†;
mp-29715;SM*;ESFD†;Point
mp-29848;trivial*;LCEBR†;
mp-2997;trivial*;LCEBR†;
mp-30253;trivial*;LCEBR†;
mp-30421;trivial*;LCEBR†;
mp-30570;SM*;ESFD†;Point
mp-30849;SM*;ESFD†;Point
mp-31080;TI*;SEBR†;
mp-31116;trivial*;LCEBR†;
mp-31136;TI*;NLC†;
mp-31263;trivial*;LCEBR†;
mp-31442;TI*;NLC†;
mp-3188;trivial*;LCEBR†;
mp-32;SM*;ESFD†;Point
mp-3201;SM*;ESFD†;Point
mp-3464;trivial*;LCEBR†;
mp-3521;trivial*;LCEBR†;
mp-3744;trivial*;LCEBR†;
mp-3862;trivial*;LCEBR†;
mp-4300;TI*;NLC†;
mp-4374;SM*;ESFD†;Point
mp-4483;trivial*;LCEBR†;
mp-4533;trivial*;LCEBR†;
mp-46;SM*;ES†;Line
mp-4614;SM*;ESFD†;Point
mp-4638;SM*;ESFD†;Point
mp-4809;trivial*;LCEBR†;
mp-504838;trivial*;LCEBR†;
mp-510280;SM*;ESFD†;Point
mp-5193;trivial*;LCEBR†;
mp-5282;trivial*;LCEBR†;
mp-549590;trivial*;LCEBR†;
mp-550070;trivial*;LCEBR†;
mp-552;trivial*;LCEBR†;
mp-554483;trivial*;LCEBR†;
mp-555844;SM*;ES†;Plane
mp-557121;trivial*;LCEBR†;
mp-559868;trivial*;LCEBR†;
mp-560051;trivial*;LCEBR†;
mp-561118;trivial*;LCEBR†;
mp-561920;SM*;ESFD†;Point
mp-568128;trivial*;LCEBR†;
mp-568168;SM*;ESFD†;Point
mp-568789;SM*;ES†;Line
mp-568925;SM*;ESFD†;Point
mp-570452;SM*;ESFD†;Point
mp-570609;trivial*;LCEBR†;
mp-570713;SM*;ESFD†;Point
mp-5841;trivial*;LCEBR†;
mp-5868;TI*;SEBR†;
mp-5977;TI*;SEBR†;
mp-6023;trivial*;LCEBR†;
mp-605663;SM*;ES†;Plane
mp-610430;trivial*;LCEBR†;
mp-615420;SM*;ESFD†;Point
mp-6281;SM*;ESFD†;Point
mp-628781;TI*;NLC†;
mp-6330;trivial*;LCEBR†;
mp-638137;trivial*;LCEBR†;
mp-643788;trivial*;LCEBR†;
mp-697563;trivial*;LCEBR†;
mp-6979;trivial*;LCEBR†;
mp-73;SM*;ESFD†;Point
mp-7359;SM*;ES†;Line
mp-746;trivial*;LCEBR†;
mp-755117;SM*;ESFD†;Point
mp-7640;trivial*;LCEBR†;
mp-7693;trivial*;LCEBR†;
mp-775466;trivial*;LCEBR†;
mp-7760;SM*;ESFD†;Point
mp-7956;trivial*;LCEBR†;
mp-8111;trivial*;LCEBR†;
mp-8360;trivial*;LCEBR†;
mp-8449;trivial*;LCEBR†;
mp-8677;TI*;NLC†;
mp-8794;trivial*;LCEBR†;
mp-9605;TI*;SEBR†;
mp-972380;SM*;ESFD†;Point
mp-973088;SM*;ESFD†;Point
mp-9921;trivial*;LCEBR†;
mp-999335;SM*;ESFD†;Point
mp-9999;TI*;SEBR†;
mp-1018892;TI*;NLC†;
mp-1019;SM*;ESFD†;Point
mp-1020011;trivial*;LCEBR†;
mp-1020712;trivial*;LCEBR†;
mp-10250;trivial*;LCEBR†;
mp-10374;SM*;ESFD†;Point
mp-10550;trivial*;LCEBR†;
mp-10653;SM*;ES†;Line
mp-10898;SM*;ESFD†;Point
mp-10930;SM*;ES†;Line
mp-11040;SM*;ES†;Plane
mp-11220;SM*;ESFD†;Point
mp-11286;SM*;ESFD†;Point
mp-1133;SM*;ESFD†;Point
mp-11340;TI*;SEBR†;
mp-1136;trivial*;LCEBR†;
mp-1146;trivial*;LCEBR†;
mp-11493;SM*;ESFD†;Point
mp-11535;SM*;ESFD†;Point
mp-1158;SM*;ESFD†;Point
mp-11684;trivial*;LCEBR†;
mp-12101;SM*;ESFD†;Point
mp-12593;SM*;ESFD†;Point
mp-1264;SM*;ESFD†;Point
mp-12723;SM*;ESFD†;Point
mp-12765;TI*;SEBR†;
mp-13863;trivial*;LCEBR†;
mp-14015;SM*;ESFD†;Point
mp-14037;trivial*;LCEBR†;
mp-14112;SM*;ESFD†;Point
mp-1639;trivial*;LCEBR†;
mp-17105;SM*;ES†;Line
mp-1754;SM*;ES†;Line
mp-18008;trivial*;LCEBR†;
mp-18735;SM*;ESFD†;Point
mp-1984;SM*;ESFD†;Point
mp-20011;SM*;ESFD†;Point
mp-20461;trivial*;LCEBR†;
mp-20599;SM*;ES†;Line
mp-20695;SM*;ESFD†;Point
mp-20953;SM*;ES†;Plane
mp-21371;TI*;NLC†;
mp-21439;SM*;ES†;Plane
mp-2160;trivial*;LCEBR†;
mp-21876;SM*;ESFD†;Point
mp-21884;SM*;ESFD†;Point
mp-22746;SM*;ESFD†;Point
mp-22861;SM*;ESFD†;Point
mp-2296;TI*;NLC†;
mp-22963;trivial*;LCEBR†;
mp-23159;SM*;ESFD†;Point
mp-2332;SM*;ESFD†;Point
mp-2423;SM*;ESFD†;Point
mp-24424;trivial*;LCEBR†;
mp-24428;trivial*;LCEBR†;
mp-24657;trivial*;LCEBR†;
mp-27173;trivial*;LCEBR†;
mp-2723;SM*;ESFD†;Point
mp-27250;trivial*;LCEBR†;
mp-27648;trivial*;LCEBR†;
mp-28175;trivial*;LCEBR†;
mp-28330;trivial*;LCEBR†;
mp-28355;trivial*;LCEBR†;
mp-28496;SM*;ES†;Plane
mp-29016;trivial*;LCEBR†;
mp-2903;SM*;ESFD†;Point
mp-29135;SM*;ESFD†;Point
mp-2923;TI*;NLC†;
mp-30294;trivial*;LCEBR†;
mp-30298;trivial*;LCEBR†;
mp-30338;SM*;ESFD†;Point
mp-30339;TI*;SEBR†;
mp-30478;trivial*;LCEBR†;
mp-30557;SM*;ES†;Line
mp-30708;SM*;ES†;Line
mp-312;SM*;ESFD†;Point
mp-314;SM*;ES†;Line
mp-31452;SM*;ESFD†;Point
mp-3334;SM*;ESFD†;Point
mp-35082;trivial*;LCEBR†;
mp-3963;trivial*;LCEBR†;
mp-4346;SM*;ESFD†;Point
mp-4515;trivial*;LCEBR†;
mp-4955;SM*;ESFD†;Point
mp-5076;trivial*;LCEBR†;
mp-510099;SM*;ESFD†;Point
mp-510401;SM*;ESFD†;Point
mp-549475;TI*;NLC†;
mp-555345;SM*;ESFD†;Point
mp-555726;SM*;ESFD†;Point
mp-556605;trivial*;LCEBR†;
mp-556762;trivial*;LCEBR†;
mp-558448;SM*;ES†;Line
mp-558690;trivial*;LCEBR†;
mp-559263;trivial*;LCEBR†;
mp-560767;trivial*;LCEBR†;
mp-561132;trivial*;LCEBR†;
mp-561320;trivial*;LCEBR†;
mp-567089;SM*;ESFD†;Point
mp-568509;SM*;ES†;Line
mp-569304;trivial*;LCEBR†;
mp-569544;SM*;ES†;Line
mp-570008;TI*;SEBR†;
mp-570256;trivial*;LCEBR†;
mp-570779;trivial*;LCEBR†;
mp-570803;trivial*;LCEBR†;
mp-570962;trivial*;LCEBR†;
mp-571103;trivial*;LCEBR†;
mp-571493;SM*;ES†;Line
mp-581716;TI*;NLC†;
mp-5957;trivial*;LCEBR†;
mp-600480;SM*;ESFD†;Point
mp-6050;trivial*;LCEBR†;
mp-605406;trivial*;LCEBR†;
mp-605437;SM*;ES†;Plane
mp-606393;trivial*;LCEBR†;
mp-6228;trivial*;LCEBR†;
mp-645719;SM*;ESFD†;Point
mp-6661;trivial*;LCEBR†;
mp-669914;TI*;SEBR†;
mp-684;trivial*;LCEBR†;
mp-6879;TI*;NLC†;
mp-6949;trivial*;LCEBR†;
mp-7121;SM*;ES†;Line
mp-718;SM*;ESFD†;Point
mp-721713;trivial*;LCEBR†;
mp-738;SM*;ESFD†;Point
mp-7421;trivial*;LCEBR†;
mp-7469;trivial*;LCEBR†;
mp-7523;trivial*;LCEBR†;
mp-772676;trivial*;LCEBR†;
mp-7824;SM*;ESFD†;Point
mp-7870;trivial*;LCEBR†;
mp-8117;SM*;ESFD†;Point
mp-8387;trivial*;LCEBR†;
mp-8401;trivial*;LCEBR†;
mp-8607;SM*;ESFD†;Point
mp-8959;trivial*;LCEBR†;
mp-9117;TI*;NLC†;
mp-9595;trivial*;LCEBR†;
mp-9682;trivial*;LCEBR†;
mp-973410;SM*;ESFD†;Point
mp-973612;SM*;ESFD†;Point
mp-978099;SM*;ESFD†;Point
mp-978568;trivial*;LCEBR†;
mp-9971;SM*;ESFD†;Point
mp-999357;SM*;ES†;Line
mp-1001021;trivial*;LCEBR†;
mp-10109;SM*;ESFD†;Point
mp-10144;SM*;ES†;Line
mp-1018653;TI*;NLC†;
mp-1037;SM*;ESFD†;Point
mp-10598;SM*;ESFD†;Point
mp-10765;SM*;ESFD†;Point
mp-11143;SM*;ESFD†;Point
mp-11322;TI*;NLC†;
mp-11445;SM*;ESFD†;Point
mp-11522;TI*;SEBR†;
mp-1180;SM*;ESFD†;Point
mp-11832;SM*;ESFD†;Point
mp-1222;trivial*;LCEBR†;
mp-12286;trivial*;LCEBR†;
mp-12355;trivial*;LCEBR†;
mp-1239;trivial*;LCEBR†;
mp-12784;TI*;NLC†;
mp-14659;trivial*;LCEBR†;
mp-15803;trivial*;LCEBR†;
mp-181;trivial*;LCEBR†;
mp-18726;trivial*;LCEBR†;
mp-18868;SM*;ESFD†;Point
mp-18911;trivial*;LCEBR†;
mp-18926;SM*;ESFD†;Point
mp-18989;trivial*;LCEBR†;
mp-19094;SM*;ESFD†;Point
mp-19157;trivial*;LCEBR†;
mp-19326;SM*;ES†;Plane
mp-19754;TI*;NLC†;
mp-200;trivial*;LCEBR†;
mp-2019;SM*;ESFD†;Point
mp-20490;trivial*;LCEBR†;
mp-20531;SM*;ESFD†;Point
mp-2176;trivial*;LCEBR†;
mp-22559;SM*;ES†;Line
mp-22568;SM*;ESFD†;Point
mp-22605;TI*;SEBR†;
mp-22864;SM*;ES†;Line
mp-23163;SM*;ESFD†;Point
mp-23231;trivial*;LCEBR†;
mp-23526;trivial*;LCEBR†;
mp-23828;trivial*;LCEBR†;
mp-241;trivial*;LCEBR†;
mp-24337;trivial*;LCEBR†;
mp-24384;trivial*;LCEBR†;
mp-24650;SM*;ESFD†;Point
mp-2592;SM*;ES†;Line
mp-2639;SM*;ESFD†;Point
mp-2758;trivial*;LCEBR†;
mp-27994;trivial*;LCEBR†;
mp-28318;trivial*;LCEBR†;
mp-30056;trivial*;LCEBR†;
mp-30463;TI*;NLC†;
mp-30723;SM*;ES†;Line
mp-31204;TI*;SEBR†;
mp-31205;TI*;NLC†;
mp-34857;trivial*;LCEBR†;
mp-3626;trivial*;LCEBR†;
mp-3785;trivial*;LCEBR†;
mp-4016;trivial*;LCEBR†;
mp-4155;trivial*;LCEBR†;
mp-505031;SM*;ESFD†;Point
mp-510409;TI*;NLC†;
mp-510568;trivial*;LCEBR†;
mp-5111;SM*;ESFD†;Point
mp-540957;trivial*;LCEBR†;
mp-542164;TI*;SEBR†;
mp-5459;TI*;SEBR†;
mp-551918;trivial*;LCEBR†;
mp-552191;TI*;NLC†;
mp-555015;SM*;ES†;Line
mp-555585;trivial*;LCEBR†;
mp-556139;trivial*;LCEBR†;
mp-556414;trivial*;LCEBR†;
mp-557606;trivial*;LCEBR†;
mp-557753;trivial*;LCEBR†;
mp-558382;trivial*;LCEBR†;
mp-559301;trivial*;LCEBR†;
mp-560790;trivial*;LCEBR†;
mp-561197;trivial*;LCEBR†;
mp-561397;trivial*;LCEBR†;
mp-564;SM*;ES†;Line
mp-567471;trivial*;LCEBR†;
mp-569650;SM*;ESFD†;Point
mp-569935;SM*;ESFD†;Point
mp-570165;trivial*;LCEBR†;
mp-570362;SM*;ESFD†;Point
mp-570466;SM*;ES†;Line
mp-570684;SM*;ES†;Line
mp-571445;trivial*;LCEBR†;
mp-572526;trivial*;LCEBR†;
mp-573658;trivial*;LCEBR†;
mp-578;SM*;ESFD†;Point
mp-608439;trivial*;LCEBR†;
mp-6178;SM*;ESFD†;Point
mp-621112;trivial*;LCEBR†;
mp-630923;TI*;SEBR†;
mp-638586;TI*;SEBR†;
mp-638765;trivial*;LCEBR†;
mp-639910;SM*;ESFD†;Point
mp-640898;SM*;ESFD†;Point
mp-644492;trivial*;LCEBR†;
mp-6456;trivial*;LCEBR†;
mp-690687;trivial*;LCEBR†;
mp-7020;trivial*;LCEBR†;
mp-711;TI*;SEBR†;
mp-7239;SM*;ES†;Line
mp-742;SM*;ESFD†;Point
mp-7429;SM*;ES†;Line
mp-757360;trivial*;LCEBR†;
mp-7738;trivial*;LCEBR†;
mp-7785;SM*;ESFD†;Point
mp-7808;trivial*;LCEBR†;
mp-8930;trivial*;LCEBR†;
mp-9179;trivial*;LCEBR†;
mp-9205;trivial*;LCEBR†;
mp-9385;trivial*;LCEBR†;
mp-972117;trivial*;LCEBR†;
mp-973586;trivial*;LCEBR†;
mp-974724;trivial*;LCEBR†;
mp-999305;TI*;NLC†;
mp-999376;SM*;ESFD†;Point
mp-1006371;TI*;NLC†;
mp-1018713;SM*;ESFD†;Point
mp-10214;SM*;ESFD†;Point
mp-10224;trivial*;LCEBR†;
mp-10379;TI*;SEBR†;
mp-10390;trivial*;LCEBR†;
mp-1073;SM*;ESFD†;Point
mp-10744;SM*;ES†;Line
mp-10904;SM*;ESFD†;Point
mp-11230;SM*;ES†;Plane
mp-11249;SM*;ESFD†;Point
mp-11305;SM*;ESFD†;Point
mp-11666;SM*;ES†;Line
mp-12088;SM*;ES†;Line
mp-12171;trivial*;LCEBR†;
mp-12180;trivial*;LCEBR†;
mp-12271;trivial*;LCEBR†;
mp-12418;trivial*;LCEBR†;
mp-12505;SM*;ES†;Line
mp-12699;SM*;ES†;Line
mp-12773;SM*;ESFD†;Point
mp-12775;trivial*;LCEBR†;
mp-12793;SM*;ESFD†;Point
mp-12876;SM*;ESFD†;Point
mp-12885;trivial*;LCEBR†;
mp-12955;trivial*;LCEBR†;
mp-13341;TI*;NLC†;
mp-13432;SM*;ESFD†;Point
mp-13475;SM*;ESFD†;Point
mp-13567;TI*;NLC†;
mp-13658;trivial*;LCEBR†;
mp-13748;trivial*;LCEBR†;
mp-13936;SM*;ESFD†;Point
mp-1399;TI*;NLC†;
mp-14025;SM*;ESFD†;Point
mp-14069;trivial*;LCEBR†;
mp-14474;TI*;NLC†;
mp-1519;trivial*;LCEBR†;
mp-15557;trivial*;LCEBR†;
mp-1595;trivial*;LCEBR†;
mp-17743;trivial*;LCEBR†;
mp-18051;trivial*;LCEBR†;
mp-1818;trivial*;LCEBR†;
mp-19044;TI*;NLC†;
mp-19097;SM*;ESFD†;Point
mp-19424;SM*;ES†;Line
mp-20512;TI*;SEBR†;
mp-2085;SM*;ESFD†;Point
mp-21364;TI*;NLC†;
mp-21885;SM*;ESFD†;Point
mp-22159;SM*;ES†;Line
mp-22199;trivial*;LCEBR†;
mp-22302;trivial*;LCEBR†;
mp-22506;trivial*;LCEBR†;
mp-2260;SM*;ES†;Line
mp-22646;SM*;ES†;Plane
mp-22648;trivial*;LCEBR†;
mp-22912;SM*;ESFD†;Point
mp-22981;trivial*;LCEBR†;
mp-22987;trivial*;LCEBR†;
mp-23021;SM*;ESFD†;Point
mp-23060;trivial*;LCEBR†;
mp-23303;trivial*;LCEBR†;
mp-23316;trivial*;LCEBR†;
mp-23396;trivial*;LCEBR†;
mp-23674;trivial*;LCEBR†;
mp-2369;TI*;NLC†;
mp-24019;trivial*;LCEBR†;
mp-27413;SM*;ESFD†;Point
mp-27743;trivial*;LCEBR†;
mp-27895;SM*;ES†;Line
mp-28027;trivial*;LCEBR†;
mp-28194;trivial*;LCEBR†;
mp-28329;trivial*;LCEBR†;
mp-28373;trivial*;LCEBR†;
mp-28380;trivial*;LCEBR†;
mp-28859;trivial*;LCEBR†;
mp-29395;trivial*;LCEBR†;
mp-294;trivial*;LCEBR†;
mp-29680;trivial*;LCEBR†;
mp-29693;trivial*;LCEBR†;
mp-29764;trivial*;LCEBR†;
mp-30053;trivial*;LCEBR†;
mp-30275;trivial*;LCEBR†;
mp-30312;TI*;NLC†;
mp-3037;TI*;NLC†;
mp-3040;SM*;ES†;Line
mp-306;trivial*;LCEBR†;
mp-30621;SM*;ESFD†;Point
mp-30952;trivial*;LCEBR†;
mp-31142;trivial*;LCEBR†;
mp-3329;SM*;ESFD†;Point
mp-335;SM*;ES†;Line
mp-3570;SM*;ESFD†;Point
mp-3676;trivial*;LCEBR†;
mp-3775;trivial*;LCEBR†;
mp-3776;trivial*;LCEBR†;
mp-4138;trivial*;LCEBR†;
mp-416;SM*;ESFD†;Point
mp-4248;trivial*;LCEBR†;
mp-427;SM*;ES†;Plane
mp-43;SM*;ES†;Line
mp-4426;trivial*;LCEBR†;
mp-510273;trivial*;LCEBR†;
mp-510569;trivial*;LCEBR†;
mp-523;trivial*;LCEBR†;
mp-5259;trivial*;LCEBR†;
mp-542595;SM*;ES†;Line
mp-542912;trivial*;LCEBR†;
mp-549695;SM*;ESFD†;Point
mp-554072;trivial*;LCEBR†;
mp-5547;trivial*;LCEBR†;
mp-554701;trivial*;LCEBR†;
mp-556041;TI*;SEBR†;
mp-556747;trivial*;LCEBR†;
mp-557250;trivial*;LCEBR†;
mp-557605;trivial*;LCEBR†;
mp-557737;trivial*;LCEBR†;
mp-558336;TI*;SEBR†;
mp-558861;trivial*;LCEBR†;
mp-558941;trivial*;LCEBR†;
mp-558943;trivial*;LCEBR†;
mp-567840;SM*;ESFD†;Point
mp-569054;SM*;ESFD†;Point
mp-569859;SM*;ESFD†;Point
mp-569916;SM*;ES†;Line
mp-570604;SM*;ES†;Line
mp-570826;SM*;ESFD†;Point
mp-571213;trivial*;LCEBR†;
mp-572313;SM*;ESFD†;Point
mp-5782;trivial*;LCEBR†;
mp-5811;trivial*;LCEBR†;
mp-583193;trivial*;LCEBR†;
mp-605034;trivial*;LCEBR†;
mp-6124;trivial*;LCEBR†;
mp-622108;TI*;NLC†;
mp-624909;SM*;ESFD†;Point
mp-636821;SM*;ES†;Line
mp-6384;trivial*;LCEBR†;
mp-644389;TI*;SEBR†;
mp-6478;trivial*;LCEBR†;
mp-6528;trivial*;LCEBR†;
mp-6687;SM*;ESFD†;Point
mp-672375;TI*;NLC†;
mp-6732;SM*;ESFD†;Point
mp-696272;trivial*;LCEBR†;
mp-696379;trivial*;LCEBR†;
mp-7437;trivial*;LCEBR†;
mp-7543;SM*;ES†;Line
mp-7610;trivial*;LCEBR†;
mp-8622;trivial*;LCEBR†;
mp-866635;trivial*;LCEBR†;
mp-8710;trivial*;LCEBR†;
mp-9008;trivial*;LCEBR†;
mp-9210;SM*;ESFD†;Point
mp-9527;SM*;ESFD†;Point
mp-973906;SM*;ESFD†;Point
mp-984696;trivial*;LCEBR†;
mp-9958;TI*;SEBR†;
mp-10049;SM*;ES†;Line
mp-10062;SM*;ESFD†;Point
mp-1008500;trivial*;LCEBR†;
mp-1018726;SM*;ESFD†;Point
mp-1018949;SM*;ESFD†;Point
mp-10426;trivial*;LCEBR†;
mp-10630;SM*;ESFD†;Point
mp-10872;SM*;ESFD†;Point
mp-10933;TI*;SEBR†;
mp-11051;trivial*;LCEBR†;
mp-11156;SM*;ES†;Line
mp-11338;SM*;ESFD†;Point
mp-11752;SM*;ESFD†;Point
mp-1179;SM*;ES†;Line
mp-12642;TI*;SEBR†;
mp-1311;TI*;SEBR†;
mp-1340;trivial*;LCEBR†;
mp-13501;SM*;ESFD†;Point
mp-13940;TI*;SEBR†;
mp-13964;TI*;SEBR†;
mp-14373;TI*;NLC†;
mp-14532;trivial*;LCEBR†;
mp-15011;trivial*;LCEBR†;
mp-1514;TI*;SEBR†;
mp-1535;SM*;ESFD†;Point
mp-1598;trivial*;LCEBR†;
mp-1640;trivial*;LCEBR†;
mp-16533;TI*;NLC†;
mp-17229;trivial*;LCEBR†;
mp-17633;TI*;NLC†;
mp-1821;trivial*;LCEBR†;
mp-18315;trivial*;LCEBR†;
mp-1842;SM*;ES†;Line
mp-19056;SM*;ES†;Line
mp-19184;SM*;ESFD†;Point
mp-19443;trivial*;LCEBR†;
mp-19849;SM*;ESFD†;Point
mp-19873;trivial*;LCEBR†;
mp-2;SM*;ESFD†;Point
mp-20017;trivial*;LCEBR†;
mp-20202;trivial*;LCEBR†;
mp-20271;TI*;NLC†;
mp-20430;TI*;SEBR†;
mp-20499;SM*;ES†;Line
mp-20913;TI*;SEBR†;
mp-20939;SM*;ESFD†;Point
mp-21154;trivial*;LCEBR†;
mp-21325;SM*;ESFD†;Point
mp-21393;SM*;ESFD†;Point
mp-21858;trivial*;LCEBR†;
mp-22052;trivial*;LCEBR†;
mp-22066;TI*;SEBR†;
mp-22228;SM*;ES†;Plane
mp-22268;SM*;ES†;Plane
mp-2245;trivial*;LCEBR†;
mp-2249;SM*;ESFD†;Point
mp-22617;SM*;ES†;Plane
mp-22862;trivial*;LCEBR†;
mp-22886;SM*;ESFD†;Point
mp-23008;trivial*;LCEBR†;
mp-23034;trivial*;LCEBR†;
mp-23072;trivial*;LCEBR†;
mp-2310;trivial*;LCEBR†;
mp-23157;TI*;SEBR†;
mp-23192;trivial*;LCEBR†;
mp-23212;trivial*;LCEBR†;
mp-2338;SM*;ESFD†;Point
mp-23391;trivial*;LCEBR†;
mp-23413;trivial*;LCEBR†;
mp-23632;trivial*;LCEBR†;
mp-23798;trivial*;LCEBR†;
mp-24091;trivial*;LCEBR†;
mp-2435;SM*;ES†;Line
mp-2591;SM*;ES†;Line
mp-2651;trivial*;LCEBR†;
mp-27208;trivial*;LCEBR†;
mp-27310;trivial*;LCEBR†;
mp-27340;trivial*;LCEBR†;
mp-27358;trivial*;LCEBR†;
mp-27478;trivial*;LCEBR†;
mp-2767;SM*;ESFD†;Point
mp-27700;trivial*;LCEBR†;
mp-2782;trivial*;LCEBR†;
mp-28126;trivial*;LCEBR†;
mp-28753;TI*;SEBR†;
mp-28758;trivial*;LCEBR†;
mp-29750;trivial*;LCEBR†;
mp-29835;trivial*;LCEBR†;
mp-29890;trivial*;LCEBR†;
mp-3015;SM*;ESFD†;Point
mp-30344;SM*;ESFD†;Point
mp-30368;SM*;ESFD†;Point
mp-30493;SM*;ES†;Line
mp-30613;TI*;NLC†;
mp-30819;SM*;ESFD†;Point
mp-30840;TI*;NLC†;
mp-3540;trivial*;LCEBR†;
mp-369;TI*;SEBR†;
mp-4103;trivial*;LCEBR†;
mp-4920;SM*;ES†;Line
mp-505534;TI*;SEBR†;
mp-5061;trivial*;LCEBR†;
mp-510133;SM*;ESFD†;Point
mp-510293;trivial*;LCEBR†;
mp-5285;trivial*;LCEBR†;
mp-5313;SM*;ES†;Line
mp-540784;trivial*;LCEBR†;
mp-540813;trivial*;LCEBR†;
mp-541066;TI*;NLC†;
mp-5416;trivial*;LCEBR†;
mp-541863;trivial*;LCEBR†;
mp-5518;trivial*;LCEBR†;
mp-554105;trivial*;LCEBR†;
mp-555474;trivial*;LCEBR†;
mp-556475;trivial*;LCEBR†;
mp-557049;trivial*;LCEBR†;
mp-558762;SM*;ESFD†;Point
mp-567652;trivial*;LCEBR†;
mp-568604;trivial*;LCEBR†;
mp-5694;trivial*;LCEBR†;
mp-569526;SM*;ESFD†;Point
mp-570026;SM*;ESFD†;Point
mp-571216;TI*;NLC†;
mp-6080;SM*;ESFD†;Point
mp-624191;trivial*;LCEBR†;
mp-624307;trivial*;LCEBR†;
mp-654202;trivial*;LCEBR†;
mp-662523;trivial*;LCEBR†;
mp-6793;trivial*;LCEBR†;
mp-6841;trivial*;LCEBR†;
mp-6947;trivial*;LCEBR†;
mp-698132;trivial*;LCEBR†;
mp-7236;SM*;ESFD†;Point
mp-752851;trivial*;LCEBR†;
mp-756758;SM*;ESFD†;Point
mp-7621;trivial*;LCEBR†;
mp-7759;SM*;ES†;Line
mp-777413;SM*;ES†;Plane
mp-7790;SM*;ESFD†;Point
mp-7918;TI*;SEBR†;
mp-8062;trivial*;LCEBR†;
mp-838;SM*;ESFD†;Point
mp-8462;TI*;SEBR†;
mp-866097;trivial*;LCEBR†;
mp-8931;trivial*;LCEBR†;
mp-9241;trivial*;LCEBR†;
mp-9264;SM*;ES†;Line
mp-9413;trivial*;LCEBR†;
mp-9628;trivial*;LCEBR†;
mp-972224;TI*;NLC†;
mp-1002136;TI*;NLC†;
mp-1018654;SM*;ES†;Line
mp-10195;SM*;ESFD†;Point
mp-1020019;trivial*;LCEBR†;
mp-1020641;trivial*;LCEBR†;
mp-103;SM*;ES†;Line
mp-10382;SM*;ESFD†;Point
mp-1067;trivial*;LCEBR†;
mp-11007;trivial*;LCEBR†;
mp-11082;SM*;ESFD†;Point
mp-11272;SM*;ESFD†;Point
mp-11536;SM*;ESFD†;Point
mp-11859;SM*;ESFD†;Point
mp-12005;SM*;ESFD†;Point
mp-12265;SM*;ESFD†;Point
mp-12772;SM*;ESFD†;Point
mp-12806;trivial*;LCEBR†;
mp-1326;SM*;ESFD†;Point
mp-13591;trivial*;LCEBR†;
mp-13984;trivial*;LCEBR†;
mp-15521;trivial*;LCEBR†;
mp-15661;trivial*;LCEBR†;
mp-1688;SM*;ESFD†;Point
mp-1695;TI*;NLC†;
mp-17148;trivial*;LCEBR†;
mp-17401;TI*;NLC†;
mp-1770;TI*;NLC†;
mp-18444;trivial*;LCEBR†;
mp-18727;SM*;ESFD†;Point
mp-18755;TI*;NLC†;
mp-18959;trivial*;LCEBR†;
mp-18962;trivial*;LCEBR†;
mp-1918;SM*;ESFD†;Point
mp-19365;trivial*;LCEBR†;
mp-19746;SM*;ESFD†;Point
mp-19784;trivial*;LCEBR†;
mp-19877;SM*;ES†;Line
mp-19926;trivial*;LCEBR†;
mp-20150;trivial*;LCEBR†;
mp-20540;SM*;ES†;Plane
mp-20870;SM*;ESFD†;Point
mp-21090;SM*;ESFD†;Point
mp-21394;SM*;ESFD†;Point
mp-22141;TI*;NLC†;
mp-22146;SM*;ESFD†;Point
mp-22149;SM*;ESFD†;Point
mp-22205;SM*;ES†;Line
mp-22895;trivial*;LCEBR†;
mp-22962;SM*;ES†;Line
mp-22984;trivial*;LCEBR†;
mp-22997;trivial*;LCEBR†;
mp-23195;trivial*;LCEBR†;
mp-23204;trivial*;LCEBR†;
mp-23261;trivial*;LCEBR†;
mp-23951;trivial*;LCEBR†;
mp-2420;SM*;ES†;Plane
mp-262;SM*;ESFD†;Point
mp-27449;trivial*;LCEBR†;
mp-27484;trivial*;LCEBR†;
mp-2775;SM*;ES†;Line
mp-27919;TI*;SEBR†;
mp-2811;SM*;ES†;Line
mp-28361;trivial*;LCEBR†;
mp-28397;trivial*;LCEBR†;
mp-29345;trivial*;LCEBR†;
mp-29888;SM*;ESFD†;Point
mp-30180;trivial*;LCEBR†;
mp-30340;SM*;ESFD†;Point
mp-30754;SM*;ES†;Line
mp-3402;SM*;ESFD†;Point
mp-3466;SM*;ES†;Line
mp-379;SM*;ESFD†;Point
mp-3907;trivial*;LCEBR†;
mp-4744;SM*;ES†;Line
mp-4978;TI*;SEBR†;
mp-5280;trivial*;LCEBR†;
mp-540849;SM*;ESFD†;Point
mp-541368;trivial*;LCEBR†;
mp-541582;trivial*;LCEBR†;
mp-541754;trivial*;LCEBR†;
mp-542065;SM*;ESFD†;Point
mp-542627;TI*;SEBR†;
mp-546568;SM*;ES†;Line
mp-548469;trivial*;LCEBR†;
mp-556891;trivial*;LCEBR†;
mp-557414;trivial*;LCEBR†;
mp-560329;TI*;SEBR†;
mp-561569;trivial*;LCEBR†;
